ID,BUG_TYPE,STOP_COND,BUD,SUBJ,TOOL,LINE,BRNCH,EPACOV,EPA,EPATOT,EXCEPCOV,EXCEP,EXCEPTOT,EXCEPVALCOV,EXCEPVAL,EXCEPVALTOT,ADJACCOV,ADJAC,ADJACTOT,ERR,NERR,TERR,MUT,TIME,LOC,PIMUT,ERRF,MJMUT,MUT_KILLED,ERRPROT_KILLED,GENS,TOT_TIME
8,all,maxtime,600,com.example.listitr.ListItr,line_branch_,0.825688073,0.863636364,0.292307692,19,65,0.004938272,4,810,0.026285714,23,875,2.05E-04,21,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.744680851,N/A,N/A,N/A,N/A,4593,621.718
9,all,maxtime,600,com.example.listitr.ListItr,line_branch_,0.825688073,0.863636364,0.261538462,17,65,0.004938272,4,810,0.024,21,875,1.86E-04,19,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.723404255,N/A,N/A,N/A,N/A,4766,626.003
10,all,maxtime,600,com.example.listitr.ListItr,line_branch_,0.825688073,0.863636364,0.276923077,18,65,0.004938272,4,810,0.025142857,22,875,2.25E-04,23,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.744680851,N/A,N/A,N/A,N/A,4871,623.431
11,all,maxtime,600,com.example.listitr.ListItr,line_branch_,0.825688073,0.863636364,0.276923077,18,65,0.004938272,4,810,0.025142857,22,875,2.05E-04,21,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.787234043,N/A,N/A,N/A,N/A,4962,625.671
12,all,maxtime,600,com.example.listitr.ListItr,line_branch_,0.825688073,0.863636364,0.261538462,17,65,0.004938272,4,810,0.024,21,875,1.95E-04,20,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.787234043,N/A,N/A,N/A,N/A,5277,625.282
13,all,maxtime,600,com.example.listitr.ListItr,line_branch_,0.825688073,0.863636364,0.261538462,17,65,0.004938272,4,810,0.024,21,875,2.05E-04,21,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.744680851,N/A,N/A,N/A,N/A,5225,623.891
14,all,maxtime,600,com.example.listitr.ListItr,line_branch_,0.825688073,0.863636364,0.276923077,18,65,0.004938272,4,810,0.025142857,22,875,1.95E-04,20,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.744680851,N/A,N/A,N/A,N/A,4505,622.317
15,all,maxtime,600,com.example.listitr.ListItr,line_branch_,0.825688073,0.863636364,0.230769231,15,65,0.004938272,4,810,0.021714286,19,875,1.76E-04,18,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.744680851,N/A,N/A,N/A,N/A,4382,624.357
16,all,maxtime,600,com.example.listitr.ListItr,line_branch_,0.825688073,0.863636364,0.292307692,19,65,0.004938272,4,810,0.026285714,23,875,2.05E-04,21,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.744680851,N/A,N/A,N/A,N/A,4925,626.1
17,all,maxtime,600,com.example.listitr.ListItr,line_branch_,0.825688073,0.863636364,0.261538462,17,65,0.004938272,4,810,0.024,21,875,1.86E-04,19,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.744680851,N/A,N/A,N/A,N/A,4711,624.946
18,all,maxtime,600,com.example.listitr.ListItr,line_branch_,0.825688073,0.863636364,0.261538462,17,65,0.004938272,4,810,0.024,21,875,2.05E-04,21,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.744680851,N/A,N/A,N/A,N/A,4863,622.522
19,all,maxtime,600,com.example.listitr.ListItr,line_branch_,0.825688073,0.863636364,0.261538462,17,65,0.004938272,4,810,0.024,21,875,1.95E-04,20,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.744680851,N/A,N/A,N/A,N/A,4543,622.795
20,all,maxtime,600,com.example.listitr.ListItr,line_branch_,0.825688073,0.863636364,0.276923077,18,65,0.004938272,4,810,0.025142857,22,875,2.05E-04,21,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.744680851,N/A,N/A,N/A,N/A,5156,623.257
21,all,maxtime,600,com.example.listitr.ListItr,line_branch_,0.825688073,0.863636364,0.261538462,17,65,0.004938272,4,810,0.024,21,875,1.95E-04,20,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.723404255,N/A,N/A,N/A,N/A,4767,623.886
22,all,maxtime,600,com.example.listitr.ListItr,line_branch_,0.825688073,0.863636364,0.230769231,15,65,0.004938272,4,810,0.021714286,19,875,1.86E-04,19,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.723404255,N/A,N/A,N/A,N/A,4768,624.336
23,all,maxtime,600,com.example.listitr.ListItr,line_branch_,0.825688073,0.863636364,0.230769231,15,65,0.004938272,4,810,0.021714286,19,875,1.86E-04,19,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.787234043,N/A,N/A,N/A,N/A,4907,622.028
24,all,maxtime,600,com.example.listitr.ListItr,line_branch_,0.825688073,0.863636364,0.276923077,18,65,0.004938272,4,810,0.025142857,22,875,1.95E-04,20,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.744680851,N/A,N/A,N/A,N/A,4700,627.037
25,all,maxtime,600,com.example.listitr.ListItr,line_branch_,0.825688073,0.863636364,0.230769231,15,65,0.004938272,4,810,0.021714286,19,875,1.76E-04,18,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.744680851,N/A,N/A,N/A,N/A,4659,626.191
26,all,maxtime,600,com.example.listitr.ListItr,line_branch_,0.825688073,0.863636364,0.261538462,17,65,0.004938272,4,810,0.024,21,875,2.05E-04,21,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.787234043,N/A,N/A,N/A,N/A,5041,625.06
27,all,maxtime,600,com.example.listitr.ListItr,line_branch_,0.825688073,0.863636364,0.292307692,19,65,0.004938272,4,810,0.026285714,23,875,2.15E-04,22,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.744680851,N/A,N/A,N/A,N/A,4836,624.477
28,all,maxtime,600,com.example.listitr.ListItr,line_branch_,0.825688073,0.863636364,0.246153846,16,65,0.004938272,4,810,0.022857143,20,875,1.86E-04,19,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.808510638,N/A,N/A,N/A,N/A,4828,626.108
29,all,maxtime,600,com.example.listitr.ListItr,line_branch_,0.825688073,0.863636364,0.261538462,17,65,0.004938272,4,810,0.024,21,875,2.05E-04,21,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.765957447,N/A,N/A,N/A,N/A,4707,623.422
0,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception,0.825688073,0.863636364,0.276923077,18,65,0.004938272,4,810,0.025142857,22,875,2.15E-04,22,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.744680851,N/A,N/A,N/A,N/A,4658,624.875
2,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception,0.825688073,0.863636364,0.246153846,16,65,0.004938272,4,810,0.022857143,20,875,2.05E-04,21,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.723404255,N/A,N/A,N/A,N/A,4755,624.381
3,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception,0.825688073,0.863636364,0.261538462,17,65,0.004938272,4,810,0.024,21,875,1.95E-04,20,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.744680851,N/A,N/A,N/A,N/A,4703,624.287
4,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception,0.825688073,0.863636364,0.261538462,17,65,0.004938272,4,810,0.024,21,875,1.95E-04,20,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.744680851,N/A,N/A,N/A,N/A,4268,623.791
5,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception,0.825688073,0.863636364,0.246153846,16,65,0.004938272,4,810,0.022857143,20,875,1.86E-04,19,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.765957447,N/A,N/A,N/A,N/A,4578,625.59
6,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception,0.825688073,0.863636364,0.246153846,16,65,0.004938272,4,810,0.022857143,20,875,1.95E-04,20,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.744680851,N/A,N/A,N/A,N/A,4726,623.595
7,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception,0.825688073,0.863636364,0.261538462,17,65,0.004938272,4,810,0.024,21,875,1.95E-04,20,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.85106383,N/A,N/A,N/A,N/A,4768,621.948
8,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception,0.825688073,0.863636364,0.261538462,17,65,0.004938272,4,810,0.024,21,875,1.95E-04,20,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.744680851,N/A,N/A,N/A,N/A,4446,624.428
9,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception,0.825688073,0.863636364,0.276923077,18,65,0.004938272,4,810,0.025142857,22,875,2.05E-04,21,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.723404255,N/A,N/A,N/A,N/A,4538,619.165
10,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception,0.825688073,0.863636364,0.246153846,16,65,0.004938272,4,810,0.022857143,20,875,1.86E-04,19,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.744680851,N/A,N/A,N/A,N/A,4782,622.093
11,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception,0.825688073,0.863636364,0.246153846,16,65,0.004938272,4,810,0.022857143,20,875,1.95E-04,20,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.744680851,N/A,N/A,N/A,N/A,4471,623.892
12,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception,0.825688073,0.863636364,0.307692308,20,65,0.004938272,4,810,0.027428571,24,875,2.05E-04,21,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.723404255,N/A,N/A,N/A,N/A,4278,624.324
13,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception,0.825688073,0.863636364,0.261538462,17,65,0.004938272,4,810,0.024,21,875,1.95E-04,20,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.808510638,N/A,N/A,N/A,N/A,4158,622.281
14,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception,0.825688073,0.863636364,0.307692308,20,65,0.004938272,4,810,0.027428571,24,875,2.15E-04,22,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.723404255,N/A,N/A,N/A,N/A,4815,623.95
15,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception,0.825688073,0.863636364,0.246153846,16,65,0.004938272,4,810,0.022857143,20,875,1.95E-04,20,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.808510638,N/A,N/A,N/A,N/A,4671,624.815
16,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception,0.825688073,0.863636364,0.292307692,19,65,0.004938272,4,810,0.026285714,23,875,2.25E-04,23,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.744680851,N/A,N/A,N/A,N/A,4490,624.505
17,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception,0.825688073,0.863636364,0.276923077,18,65,0.004938272,4,810,0.025142857,22,875,2.05E-04,21,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.787234043,N/A,N/A,N/A,N/A,4519,616.872
18,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception,0.825688073,0.863636364,0.230769231,15,65,0.004938272,4,810,0.021714286,19,875,1.86E-04,19,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.744680851,N/A,N/A,N/A,N/A,4117,623.468
19,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception,0.825688073,0.863636364,0.246153846,16,65,0.004938272,4,810,0.022857143,20,875,1.95E-04,20,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.723404255,N/A,N/A,N/A,N/A,4604,619.213
20,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception,0.825688073,0.863636364,0.261538462,17,65,0.004938272,4,810,0.024,21,875,1.95E-04,20,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.723404255,N/A,N/A,N/A,N/A,4527,626.512
21,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception,0.825688073,0.863636364,0.230769231,15,65,0.004938272,4,810,0.021714286,19,875,1.76E-04,18,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.744680851,N/A,N/A,N/A,N/A,4766,622.489
22,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception,0.825688073,0.863636364,0.230769231,15,65,0.004938272,4,810,0.021714286,19,875,1.86E-04,19,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.808510638,N/A,N/A,N/A,N/A,4363,619.935
23,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception,0.825688073,0.863636364,0.230769231,15,65,0.004938272,4,810,0.021714286,19,875,1.76E-04,18,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.85106383,N/A,N/A,N/A,N/A,4127,624.434
24,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception,0.825688073,0.863636364,0.246153846,16,65,0.004938272,4,810,0.022857143,20,875,1.86E-04,19,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.85106383,N/A,N/A,N/A,N/A,4439,627.474
25,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception,0.825688073,0.863636364,0.276923077,18,65,0.004938272,4,810,0.025142857,22,875,1.95E-04,20,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.765957447,N/A,N/A,N/A,N/A,4524,620.931
26,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception,0.825688073,0.863636364,0.246153846,16,65,0.004938272,4,810,0.022857143,20,875,2.25E-04,23,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.744680851,N/A,N/A,N/A,N/A,4702,622.884
27,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception,0.825688073,0.863636364,0.246153846,16,65,0.004938272,4,810,0.022857143,20,875,1.95E-04,20,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.787234043,N/A,N/A,N/A,N/A,4321,620.021
28,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception,0.825688073,0.863636364,0.292307692,19,65,0.004938272,4,810,0.026285714,23,875,2.25E-04,23,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.744680851,N/A,N/A,N/A,N/A,4567,625.85
29,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception,0.825688073,0.863636364,0.230769231,15,65,0.004938272,4,810,0.021714286,19,875,1.86E-04,19,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.787234043,N/A,N/A,N/A,N/A,4442,621.136
0,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception_epatransition,0.825688073,0.863636364,0.984615385,64,65,0.004938272,4,810,0.077714286,68,875,9.08E-04,93,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.808510638,N/A,N/A,N/A,N/A,1293,642.517
1,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception_epatransition,0.825688073,0.863636364,1,65,65,0.004938272,4,810,0.078857143,69,875,9.96E-04,102,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.744680851,N/A,N/A,N/A,N/A,1255,642.366
2,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception_epatransition,0.825688073,0.863636364,1,65,65,0.004938272,4,810,0.078857143,69,875,8.98E-04,92,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.808510638,N/A,N/A,N/A,N/A,1238,645.506
3,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception_epatransition,0.825688073,0.863636364,1,65,65,0.004938272,4,810,0.078857143,69,875,0.001005859,103,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.787234043,N/A,N/A,N/A,N/A,1157,644.897
4,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception_epatransition,0.825688073,0.863636364,1,65,65,0.004938272,4,810,0.078857143,69,875,9.86E-04,101,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.808510638,N/A,N/A,N/A,N/A,1251,644.386
5,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception_epatransition,0.825688073,0.863636364,0.984615385,64,65,0.004938272,4,810,0.077714286,68,875,8.98E-04,92,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.787234043,N/A,N/A,N/A,N/A,1312,638.553
6,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception_epatransition,0.825688073,0.863636364,1,65,65,0.004938272,4,810,0.078857143,69,875,9.28E-04,95,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.85106383,N/A,N/A,N/A,N/A,1393,640.423
7,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception_epatransition,0.825688073,0.863636364,1,65,65,0.004938272,4,810,0.078857143,69,875,9.86E-04,101,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.85106383,N/A,N/A,N/A,N/A,1267,648.113
8,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception_epatransition,0.825688073,0.863636364,1,65,65,0.004938272,4,810,0.078857143,69,875,9.47E-04,97,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.85106383,N/A,N/A,N/A,N/A,1158,638.962
9,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception_epatransition,0.825688073,0.863636364,1,65,65,0.004938272,4,810,0.078857143,69,875,9.96E-04,102,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.85106383,N/A,N/A,N/A,N/A,1284,647.529
10,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception_epatransition,0.825688073,0.863636364,0.969230769,63,65,0.004938272,4,810,0.076571429,67,875,9.47E-04,97,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.787234043,N/A,N/A,N/A,N/A,1173,637.538
11,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception_epatransition,0.825688073,0.863636364,1,65,65,0.004938272,4,810,0.078857143,69,875,9.77E-04,100,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.787234043,N/A,N/A,N/A,N/A,1156,638.721
12,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception_epatransition,0.825688073,0.863636364,1,65,65,0.004938272,4,810,0.078857143,69,875,9.57E-04,98,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.787234043,N/A,N/A,N/A,N/A,1022,636.288
13,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception_epatransition,0.825688073,0.863636364,1,65,65,0.004938272,4,810,0.078857143,69,875,9.18E-04,94,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.787234043,N/A,N/A,N/A,N/A,1126,635.885
14,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception_epatransition,0.825688073,0.863636364,1,65,65,0.004938272,4,810,0.078857143,69,875,9.57E-04,98,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.85106383,N/A,N/A,N/A,N/A,1098,634.582
15,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception_epatransition,0.825688073,0.863636364,1,65,65,0.004938272,4,810,0.078857143,69,875,9.47E-04,97,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.808510638,N/A,N/A,N/A,N/A,1235,639.557
16,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception_epatransition,0.825688073,0.863636364,1,65,65,0.004938272,4,810,0.078857143,69,875,9.86E-04,101,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.808510638,N/A,N/A,N/A,N/A,1109,638.508
17,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception_epatransition,0.825688073,0.863636364,0.984615385,64,65,0.004938272,4,810,0.077714286,68,875,8.79E-04,90,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.808510638,N/A,N/A,N/A,N/A,1055,639.888
18,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception_epatransition,0.825688073,0.863636364,0.984615385,64,65,0.004938272,4,810,0.077714286,68,875,9.08E-04,93,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.85106383,N/A,N/A,N/A,N/A,1108,634.843
19,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception_epatransition,0.825688073,0.863636364,1,65,65,0.004938272,4,810,0.078857143,69,875,0.001005859,103,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.808510638,N/A,N/A,N/A,N/A,1115,642.278
20,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception_epatransition,0.825688073,0.863636364,1,65,65,0.004938272,4,810,0.078857143,69,875,9.67E-04,99,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.744680851,N/A,N/A,N/A,N/A,1096,639.022
21,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception_epatransition,0.825688073,0.863636364,1,65,65,0.004938272,4,810,0.078857143,69,875,9.47E-04,97,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.808510638,N/A,N/A,N/A,N/A,1258,636.516
22,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception_epatransition,0.825688073,0.863636364,1,65,65,0.004938272,4,810,0.078857143,69,875,9.57E-04,98,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.808510638,N/A,N/A,N/A,N/A,1343,637.944
23,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception_epatransition,0.825688073,0.863636364,1,65,65,0.004938272,4,810,0.078857143,69,875,9.67E-04,99,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.744680851,N/A,N/A,N/A,N/A,1092,641.878
24,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception_epatransition,0.825688073,0.863636364,1,65,65,0.004938272,4,810,0.078857143,69,875,9.47E-04,97,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.744680851,N/A,N/A,N/A,N/A,1102,631.258
25,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception_epatransition,0.825688073,0.863636364,0.984615385,64,65,0.004938272,4,810,0.077714286,68,875,9.57E-04,98,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.85106383,N/A,N/A,N/A,N/A,1033,636.728
26,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception_epatransition,0.825688073,0.863636364,1,65,65,0.004938272,4,810,0.078857143,69,875,9.77E-04,100,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.85106383,N/A,N/A,N/A,N/A,1194,636.706
27,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception_epatransition,0.825688073,0.863636364,1,65,65,0.004938272,4,810,0.078857143,69,875,9.38E-04,96,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.787234043,N/A,N/A,N/A,N/A,1049,639.897
28,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception_epatransition,0.825688073,0.863636364,1,65,65,0.004938272,4,810,0.078857143,69,875,9.96E-04,102,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.744680851,N/A,N/A,N/A,N/A,1351,639.71
29,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception_epatransition,0.825688073,0.863636364,0.984615385,64,65,0.004938272,4,810,0.077714286,68,875,9.28E-04,95,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.85106383,N/A,N/A,N/A,N/A,983,636.067
0,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception_epaadjacentedges,0.825688073,0.863636364,1,65,65,0.017283951,14,810,0.090285714,79,875,0.006279297,643,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.85106383,N/A,N/A,N/A,N/A,610,787.807
1,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception_epaadjacentedges,0.825688073,0.863636364,1,65,65,0.017283951,14,810,0.090285714,79,875,0.006269531,642,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.85106383,N/A,N/A,N/A,N/A,549,790.842
2,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception_epaadjacentedges,0.825688073,0.863636364,1,65,65,0.017283951,14,810,0.090285714,79,875,0.006201172,635,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.85106383,N/A,N/A,N/A,N/A,597,790.957
3,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception_epaadjacentedges,0.825688073,0.863636364,1,65,65,0.017283951,14,810,0.090285714,79,875,0.006289063,644,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.85106383,N/A,N/A,N/A,N/A,569,796.498
4,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception_epaadjacentedges,0.825688073,0.863636364,1,65,65,0.017283951,14,810,0.090285714,79,875,0.006191406,634,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.85106383,N/A,N/A,N/A,N/A,588,793.245
5,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception_epaadjacentedges,0.825688073,0.863636364,1,65,65,0.017283951,14,810,0.090285714,79,875,0.006318359,647,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.85106383,N/A,N/A,N/A,N/A,557,797.422
6,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception_epaadjacentedges,0.825688073,0.863636364,1,65,65,0.017283951,14,810,0.090285714,79,875,0.006191406,634,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.85106383,N/A,N/A,N/A,N/A,577,790.835
7,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception_epaadjacentedges,0.825688073,0.863636364,1,65,65,0.017283951,14,810,0.090285714,79,875,0.005966797,611,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.85106383,N/A,N/A,N/A,N/A,592,792.756
8,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception_epaadjacentedges,0.825688073,0.863636364,1,65,65,0.017283951,14,810,0.090285714,79,875,0.006191406,634,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.85106383,N/A,N/A,N/A,N/A,658,793.706
9,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception_epaadjacentedges,0.825688073,0.863636364,1,65,65,0.017283951,14,810,0.090285714,79,875,0.006259766,641,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.85106383,N/A,N/A,N/A,N/A,605,787.912
10,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception_epaadjacentedges,0.825688073,0.863636364,1,65,65,0.017283951,14,810,0.090285714,79,875,0.006123047,627,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.85106383,N/A,N/A,N/A,N/A,565,792.026
11,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception_epaadjacentedges,0.825688073,0.863636364,1,65,65,0.017283951,14,810,0.090285714,79,875,0.006103516,625,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.85106383,N/A,N/A,N/A,N/A,602,794.678
12,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception_epaadjacentedges,0.825688073,0.863636364,1,65,65,0.017283951,14,810,0.090285714,79,875,0.006162109,631,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.85106383,N/A,N/A,N/A,N/A,572,791.277
13,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception_epaadjacentedges,0.825688073,0.863636364,1,65,65,0.017283951,14,810,0.090285714,79,875,0.006298828,645,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.85106383,N/A,N/A,N/A,N/A,554,787.562
14,all,maxtime,600,com.example.listitr.ListItr,line_branch_exception_epaadjacentedges,0.825688073,0.863636364,1,65,65,0.017283951,14,810,0.090285714,79,875,0.006269531,642,102400,N/A,N/A,N/A,N/A,N/A,N/A,0.85106383,N/A,N/A,N/A,N/A,615,763.302
